Week Start Date,Agency,Final Incident Type,# of Incidents Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call to FDNY Job Creation,Call to EMS Pickup,Call to Agency Job Creation,Call to Agency Dispatch,Call to Agency Arrival,Call to First Arrival (Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median FDNY Pickup,Median FDNY Job Creation,Median Ems Pickup,Median Ems Job Creation,Median Dispatch,Median Travel,Median Cumulative First Arrival  (Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
03/25/2019,NYPD (Non-CIP),Possible Crimes,7802,3.48,144.59,,,,,696.46,2868.47,2798.96,3,115,,,,,203,1064,1609.5,36.20,9.20,,,2.35,0.06,,
03/25/2019,NYPD (Non-CIP),Vehicle Accident,3384,3.52,171.14,,,,,818.79,3681.19,3618.38,3,146,,,,,280,1876.5,2577,47.71,10.79,,,2.79,0.06,,
03/18/2019,EMS,1. Life Threating Med Emergencies,9525,3.18,75.02,,,81.57,147.95,186.95,582.75,511.94,3,80,,,13,39,83,361.5,463.5,6.60,1.87,1.13,0.14,1.20,0.05,,
03/18/2019,EMS,2. Non-Life Threatening Med Emergencies,12740,3.20,90.94,,,99.77,164.22,266.92,877.75,772.57,3,86.25,,,13,41.5,89,526,602.25,10.18,2.93,1.10,0.18,1.46,0.05,,
03/18/2019,FDNY,1. Structural Fires,263,3.17,29.30,30.27,82.86,,,94.65,285.95,283.46,3,16,5,48,,,7,188,275,3.19,0.14,,,0.44,0.05,0.09,0.88
03/18/2019,FDNY,2. Non-Structural Fires,187,3.06,33.06,34.46,84.30,,,95.74,366.28,353.39,3,19,5,44,,,7,252,329,4.51,0.14,,,0.50,0.05,0.08,0.83
03/18/2019,FDNY,3. Medical Emergencies,3556,3.17,226.60,,,74.91,221.60,254.27,548.84,453.47,3,121,,,5,52,6,274,407,4.91,0.46,1.79,0.09,3.72,0.05,,
03/18/2019,FDNY,4. Non-Medical Emergencies,2438,3.20,141.36,53.17,109.15,,,208.69,520.33,474.55,3,28,5,45,,,7,277,392,5.19,0.23,,,2.30,0.05,0.09,0.93
03/18/2019,NYPD,1. Critical,980,3.20,114.03,,,,,192.61,381.79,360.76,3,89,,,,,53,131,310,3.15,1.31,,,1.85,0.05,,
03/18/2019,NYPD,2. Serious,2139,3.16,113.51,,,,,216.83,523.45,507.54,3,89,,,,,63,189,382,5.11,1.72,,,1.84,0.05,,
03/18/2019,NYPD,3. Non-Critical,589,3.14,159.53,,,,,398.55,1119.47,1116.01,3,129,,,,,106,333,694,12.02,3.98,,,2.61,0.05,,
03/18/2019,NYPD (Non-CIP),Alarms,2677,3.24,120.73,,,,,642.01,2645.22,2645.22,3,103,,,,,235,1052,1636,33.39,8.69,,,1.96,0.05,,
03/18/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1552,3.15,154.73,,,,,631.70,2200.34,2189.20,3,136,,,,,196,710.5,1234,26.14,7.95,,,2.53,0.05,,
03/18/2019,NYPD (Non-CIP),Dispute,5016,3.14,164.57,,,,,729.71,2668.76,2654.52,3,140,,,,,189,840.5,1453.5,32.32,9.42,,,2.69,0.05,,
03/18/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,305,3.04,149.63,,,,,239.07,2255.16,904.28,3,127,,,,,53,1273,409,33.60,1.49,,,2.44,0.05,,
03/18/2019,NYPD (Non-CIP),Other Crimes (In Progress),2743,3.20,149.76,,,,,365.39,961.76,957.73,3,122,,,,,89,304,592,9.94,3.59,,,2.44,0.05,,
03/18/2019,NYPD (Non-CIP),Past Crime,3120,3.23,205.67,,,,,828.62,3781.95,3700.76,3,175,,,,,257.5,1651.5,2335.5,49.22,10.38,,,3.37,0.05,,
03/18/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,186,3.54,100.13,,,,,505.30,1668.91,1628.39,3,81,,,,,110.5,641.5,946,19.39,6.75,,,1.61,0.06,,
03/18/2019,NYPD (Non-CIP),Possible Crimes,7803,3.21,147.04,,,,,685.89,2876.97,2784.54,3,114,,,,,211,1104,1628,36.52,8.98,,,2.40,0.05,,
03/18/2019,NYPD (Non-CIP),Vehicle Accident,3383,3.21,171.81,,,,,808.26,3701.27,3636.79,3,147,,,,,277,1828,2479,48.22,10.61,,,2.81,0.05,,
03/11/2019,EMS,1. Life Threating Med Emergencies,9742,3.29,75.76,,,82.19,146.28,190.84,596.87,519.06,3,82.5,,,14,37,82,365.5,474.5,6.77,1.92,1.09,0.14,1.21,0.05,,
03/11/2019,EMS,2. Non-Life Threatening Med Emergencies,12786,3.30,91.49,,,100.02,162.18,294.31,934.51,821.71,3,88,,,13.5,39.5,88.5,529.5,616,10.67,3.38,1.06,0.18,1.47,0.05,,
03/11/2019,FDNY,1. Structural Fires,255,3.21,31.25,35.04,85.80,,,94.66,289.05,286.84,3,17,5,45,,,6,187,277,3.24,0.14,,,0.47,0.05,0.09,0.85
03/11/2019,FDNY,2. Non-Structural Fires,162,3.09,32.19,35.98,86.52,,,96.49,359.44,356.22,3,18,5,43,,,7,237,327,4.38,0.15,,,0.48,0.05,0.08,0.84
03/11/2019,FDNY,3. Medical Emergencies,3780,3.30,231.31,,,75.36,226.17,256.48,549.66,468.57,3,120,,,5,52,6,271,410,4.89,0.42,1.94,0.10,3.80,0.06,,
03/11/2019,FDNY,4. Non-Medical Emergencies,2521,3.35,153.59,50.08,105.01,,,218.53,528.59,494.78,3,28,5,46,,,7,277,392,5.17,0.19,,,2.50,0.06,0.09,0.92
03/11/2019,NYPD,1. Critical,953,3.40,116.85,,,,,208.48,398.39,382.98,3,89,,,,,55,136,313,3.17,1.53,,,1.89,0.06,,
03/11/2019,NYPD,2. Serious,2058,3.28,118.46,,,,,230.19,514.50,497.61,3,91,,,,,62.5,188,383.5,4.74,1.86,,,1.92,0.05,,
03/11/2019,NYPD,3. Non-Critical,620,3.26,155.75,,,,,411.50,1222.96,1207.75,3,132,,,,,100,358.5,704.5,13.52,4.26,,,2.54,0.05,,
03/11/2019,NYPD (Non-CIP),Alarms,2526,3.39,124.68,,,,,674.01,2883.33,2882.77,3,107,,,,,265,1129,1806.5,36.82,9.16,,,2.02,0.06,,
03/11/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1645,3.27,160.78,,,,,661.20,2178.38,2151.36,3,138,,,,,188,713,1264,25.29,8.34,,,2.63,0.05,,
03/11/2019,NYPD (Non-CIP),Dispute,5173,3.23,170.05,,,,,722.75,2550.32,2536.93,3,144,,,,,192,870,1489,30.46,9.21,,,2.78,0.05,,
03/11/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,345,3.40,156.90,,,,,257.67,2160.59,882.23,3,135,,,,,57,1236,401,31.72,1.68,,,2.56,0.06,,
03/11/2019,NYPD (Non-CIP),Other Crimes (In Progress),3026,3.35,152.48,,,,,365.54,949.97,944.68,3,124,,,,,94,316.5,614,9.74,3.55,,,2.49,0.06,,
03/11/2019,NYPD (Non-CIP),Past Crime,3087,3.34,209.98,,,,,842.42,3731.20,3675.04,3,182,,,,,245,1695,2348,48.15,10.54,,,3.44,0.06,,
03/11/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,195,3.10,101.31,,,,,425.05,1486.58,1463.40,3,80,,,,,133,580,994,17.69,5.40,,,1.64,0.05,,
03/11/2019,NYPD (Non-CIP),Possible Crimes,7752,3.26,147.91,,,,,734.02,3091.15,2997.98,3,114,,,,,225,1175.5,1750.5,39.29,9.77,,,2.41,0.05,,
03/11/2019,NYPD (Non-CIP),Vehicle Accident,3432,3.32,175.53,,,,,859.99,3769.19,3689.81,3,152,,,,,294,1837,2568.5,48.49,11.41,,,2.87,0.06,,
03/04/2019,EMS,1. Life Threating Med Emergencies,9336,3.22,74.54,,,80.60,144.47,186.20,592.33,520.79,3,82,,,13,36,80,364.5,468,6.77,1.86,1.09,0.13,1.19,0.05,,
03/04/2019,EMS,2. Non-Life Threatening Med Emergencies,12104,3.22,90.50,,,98.41,161.21,267.10,889.54,782.59,3,86,,,12.5,39,86,519.75,591,10.37,2.94,1.07,0.17,1.45,0.05,,
03/04/2019,FDNY,1. Structural Fires,266,3.28,32.95,33.74,84.81,,,97.24,290.75,288.58,3,17,5,46,,,7,190,275,3.23,0.14,,,0.49,0.05,0.10,0.85
03/04/2019,FDNY,2. Non-Structural Fires,329,3.20,294.23,35.75,126.36,,,400.94,659.17,625.57,3,19,5,42,,,9,245,341,4.30,0.20,,,4.85,0.05,0.08,1.51
03/04/2019,FDNY,3. Medical Emergencies,3525,3.20,231.31,,,75.78,226.24,254.77,555.59,462.91,3,124,,,5,53,6,278,414,5.01,0.39,1.88,0.09,3.80,0.05,,
03/04/2019,FDNY,4. Non-Medical Emergencies,2714,3.26,101.45,48.27,105.37,,,168.44,482.84,451.76,3,25,5,46,,,7,277,391,5.24,0.17,,,1.64,0.05,0.09,0.95
03/04/2019,NYPD,1. Critical,822,3.16,117.82,,,,,202.28,389.79,381.35,3,91.5,,,,,52,128,321,3.13,1.41,,,1.91,0.05,,
03/04/2019,NYPD,2. Serious,1893,3.22,113.63,,,,,217.62,504.50,484.63,3,89,,,,,62,175,378,4.78,1.73,,,1.84,0.05,,
03/04/2019,NYPD,3. Non-Critical,546,3.13,169.45,,,,,392.61,1084.80,1075.32,3,140.5,,,,,102,362.5,661.5,11.54,3.72,,,2.77,0.05,,
03/04/2019,NYPD (Non-CIP),Alarms,2733,3.28,124.65,,,,,579.65,2459.05,2458.05,3,108,,,,,224,949,1494,31.32,7.58,,,2.02,0.05,,
03/04/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1544,3.17,160.65,,,,,572.54,1863.43,1843.25,3,139,,,,,170,666.5,1176,21.51,6.86,,,2.62,0.05,,
03/04/2019,NYPD (Non-CIP),Dispute,4948,3.20,171.31,,,,,652.78,2326.56,2314.87,3,145,,,,,184,773,1341.5,27.90,8.02,,,2.80,0.05,,
03/04/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,336,3.18,151.04,,,,,226.12,2105.75,716.87,3,131,,,,,50,1174.5,383.5,31.33,1.25,,,2.46,0.05,,
03/04/2019,NYPD (Non-CIP),Other Crimes (In Progress),2651,3.19,152.76,,,,,337.99,885.54,882.33,3,128,,,,,90,298,595,9.13,3.09,,,2.49,0.05,,
03/04/2019,NYPD (Non-CIP),Past Crime,2777,3.23,207.54,,,,,771.19,3470.56,3415.40,3,180,,,,,221,1452,2126,44.99,9.39,,,3.41,0.05,,
03/04/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,167,3.42,91.47,,,,,396.19,1401.57,1396.99,3,79,,,,,108,740,1018,16.76,5.08,,,1.47,0.06,,
03/04/2019,NYPD (Non-CIP),Possible Crimes,7360,3.20,149.15,,,,,625.99,2756.50,2670.36,3,117,,,,,188,1121,1607.5,35.51,7.95,,,2.43,0.05,,
03/04/2019,NYPD (Non-CIP),Vehicle Accident,3425,3.22,176.73,,,,,733.71,3453.42,3379.44,3,153,,,,,260,1725,2371,45.33,9.28,,,2.89,0.05,,
02/25/2019,EMS,1. Life Threating Med Emergencies,9429,3.20,74.74,,,81.42,145.13,181.21,583.46,515.54,3,81.75,,,15.5,37.25,80.25,362,465.5,6.70,1.77,1.08,0.14,1.19,0.05,,
02/25/2019,EMS,2. Non-Life Threatening Med Emergencies,12209,3.22,91.99,,,101.01,163.06,237.57,850.50,755.78,3,87.5,,,14.5,39.5,85.5,513,596,10.22,2.43,1.06,0.19,1.48,0.05,,
02/25/2019,FDNY,1. Structural Fires,264,3.25,28.43,34.24,84.49,,,93.14,286.23,266.77,3,17,5,46,,,7,192,273.5,3.22,0.14,,,0.42,0.05,0.10,0.84
02/25/2019,FDNY,2. Non-Structural Fires,501,3.04,34.10,37.03,139.56,,,151.52,412.96,391.09,3,20,5,43,,,10,247,344,4.36,0.21,,,0.52,0.05,0.08,1.71
02/25/2019,FDNY,3. Medical Emergencies,3396,3.15,208.24,,,75.54,203.35,233.17,534.74,455.13,3,121,,,5,51,6,278,414,5.03,0.42,1.68,0.09,3.42,0.05,,
02/25/2019,FDNY,4. Non-Medical Emergencies,2687,3.21,121.37,50.22,105.38,,,186.38,505.41,468.45,3,28,5,46,,,7,284,400,5.31,0.20,,,1.97,0.05,0.09,0.92
02/25/2019,NYPD,1. Critical,842,3.13,119.94,,,,,203.69,384.92,369.22,3,89,,,,,51.5,124,307,3.02,1.40,,,1.95,0.05,,
02/25/2019,NYPD,2. Serious,1984,3.24,115.08,,,,,216.29,479.22,464.10,3,90,,,,,63,174,367.5,4.38,1.69,,,1.86,0.05,,
02/25/2019,NYPD,3. Non-Critical,554,3.37,168.70,,,,,388.75,1007.19,1001.23,3,137,,,,,95,333,663,10.31,3.67,,,2.76,0.06,,
02/25/2019,NYPD (Non-CIP),Alarms,2887,3.34,124.01,,,,,595.88,2527.92,2526.70,3,106,,,,,230,998,1564,32.20,7.86,,,2.01,0.06,,
02/25/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1532,3.17,158.48,,,,,593.60,1959.17,1945.62,3,138,,,,,179.5,692.5,1145,22.76,7.25,,,2.59,0.05,,
02/25/2019,NYPD (Non-CIP),Dispute,5057,3.18,171.35,,,,,678.64,2387.60,2361.14,3,144,,,,,186,781,1350,28.48,8.45,,,2.80,0.05,,
02/25/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,358,3.18,165.45,,,,,253.25,2324.12,942.12,3,140,,,,,53.5,1288.5,431.5,34.51,1.46,,,2.70,0.05,,
02/25/2019,NYPD (Non-CIP),Other Crimes (In Progress),2739,3.16,151.55,,,,,355.94,921.32,916.60,3,123,,,,,90,306,595,9.42,3.41,,,2.47,0.05,,
02/25/2019,NYPD (Non-CIP),Past Crime,2881,3.23,207.29,,,,,794.67,3608.65,3516.06,3,179,,,,,226,1621,2295,46.90,9.79,,,3.40,0.05,,
02/25/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,181,3.03,99.48,,,,,346.96,1330.12,1310.34,3,83,,,,,113,607,884,16.39,4.12,,,1.61,0.05,,
02/25/2019,NYPD (Non-CIP),Possible Crimes,7790,3.23,150.12,,,,,659.60,2828.44,2714.97,3,118,,,,,207,1122,1604.5,36.15,8.49,,,2.45,0.05,,
02/25/2019,NYPD (Non-CIP),Vehicle Accident,3685,3.25,176.77,,,,,760.23,3522.54,3462.94,3,154,,,,,274,1856,2484,46.04,9.72,,,2.89,0.05,,
02/18/2019,EMS,1. Life Threating Med Emergencies,9174,3.19,72.43,,,77.82,142.05,171.68,558.05,492.20,3,77.5,,,12.5,37,76.5,347.5,441.5,6.44,1.65,1.09,0.12,1.15,0.05,,
01/21/2019,NYPD (Non-CIP),Vehicle Accident,3155,3.20,169.72,,,,,723.74,3408.39,3347.86,3,145,,,,,260,1741,2366,44.74,9.23,,,2.78,0.05,,
02/18/2019,EMS,2. Non-Life Threatening Med Emergencies,11648,3.19,87.88,,,95.24,158.59,213.32,765.75,686.63,3,85.5,,,13,39.5,79.5,473,540,9.21,2.09,1.08,0.16,1.41,0.05,,
02/18/2019,FDNY,1. Structural Fires,282,3.11,25.74,28.89,82.16,,,91.97,285.71,283.27,3,15,5,48,,,7,189,275.5,3.23,0.14,,,0.38,0.05,0.09,0.89
02/18/2019,FDNY,2. Non-Structural Fires,411,3.16,37.53,37.72,89.00,,,105.56,362.17,358.05,3,19,5,44,,,9,241,337,4.28,0.20,,,0.57,0.05,0.09,0.85
02/18/2019,FDNY,3. Medical Emergencies,3432,3.17,210.82,,,74.96,206.18,235.44,530.42,441.98,3,118,,,5,50,6,275,405,4.92,0.41,1.72,0.08,3.46,0.05,,
02/18/2019,FDNY,4. Non-Medical Emergencies,2577,3.16,100.87,52.91,107.73,,,165.41,473.50,445.31,3,28,5,48,,,7,275,390,5.13,0.16,,,1.63,0.05,0.09,0.91
02/18/2019,NYPD,1. Critical,837,3.14,121.74,,,,,202.14,396.25,373.18,3,94,,,,,50,133,316,3.24,1.34,,,1.98,0.05,,
02/18/2019,NYPD,2. Serious,1944,3.21,116.01,,,,,217.73,477.82,461.93,3,90,,,,,59,176,364,4.33,1.70,,,1.88,0.05,,
02/18/2019,NYPD,3. Non-Critical,553,3.17,166.07,,,,,394.04,1008.39,1004.97,3,138,,,,,101,317,649,10.24,3.80,,,2.71,0.05,,
02/18/2019,NYPD (Non-CIP),Alarms,2787,3.27,126.86,,,,,576.78,2401.42,2401.34,3,108,,,,,219,987,1515,30.41,7.50,,,2.06,0.05,,
02/18/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1568,3.15,161.33,,,,,545.22,1910.06,1888.74,3,143,,,,,164.5,652,1136.5,22.75,6.40,,,2.64,0.05,,
02/18/2019,NYPD (Non-CIP),Dispute,5131,3.15,172.04,,,,,594.59,2180.03,2154.16,3,142,,,,,162,749,1272,26.42,7.04,,,2.81,0.05,,
02/18/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,345,3.01,166.03,,,,,241.56,2161.78,827.71,3,138,,,,,46,1227,385,32.00,1.26,,,2.72,0.05,,
02/18/2019,NYPD (Non-CIP),Other Crimes (In Progress),2638,3.18,155.97,,,,,333.24,874.60,871.45,3,131,,,,,86,297,601,9.02,2.95,,,2.55,0.05,,
02/18/2019,NYPD (Non-CIP),Past Crime,2954,3.18,209.61,,,,,685.48,3187.04,3130.02,3,178,,,,,185,1388,1971.5,41.69,7.93,,,3.44,0.05,,
02/18/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,190,3.18,102.05,,,,,368.82,1414.33,1412.00,3,79.5,,,,,108,628,950.5,17.43,4.45,,,1.65,0.05,,
02/18/2019,NYPD (Non-CIP),Possible Crimes,7509,3.20,147.71,,,,,564.53,2458.13,2383.14,3,115,,,,,168,960,1415,31.56,6.95,,,2.41,0.05,,
02/18/2019,NYPD (Non-CIP),Vehicle Accident,3044,3.21,176.99,,,,,662.29,3273.31,3230.01,3,154.5,,,,,220,1736,2273,43.52,8.09,,,2.90,0.05,,
02/11/2019,EMS,1. Life Threating Med Emergencies,9618,3.22,73.09,,,78.82,144.86,183.70,590.18,518.44,3,79.5,,,14.5,37.5,82.5,361.5,450.75,6.77,1.84,1.12,0.12,1.16,0.05,,
02/11/2019,EMS,2. Non-Life Threatening Med Emergencies,12341,3.22,88.89,,,96.89,159.99,255.65,885.47,771.30,3,84.5,,,14,39,86,532.5,591,10.50,2.78,1.07,0.17,1.43,0.05,,
02/11/2019,FDNY,1. Structural Fires,258,3.17,27.31,31.97,87.44,,,95.45,290.38,288.94,3,16.5,5,49,,,7,192,281.5,3.25,0.13,,,0.40,0.05,0.08,0.92
02/11/2019,FDNY,2. Non-Structural Fires,367,3.20,270.74,40.66,96.04,,,342.38,595.26,587.62,3,20,5,43,,,9,250,343,4.21,0.19,,,4.46,0.05,0.09,0.92
02/11/2019,FDNY,3. Medical Emergencies,3624,3.22,219.88,,,74.18,215.01,244.38,542.87,456.94,3,120,,,5,52,6,277,413,4.97,0.41,1.75,0.09,3.61,0.05,,
02/11/2019,FDNY,4. Non-Medical Emergencies,2591,3.14,135.29,50.10,104.52,,,198.46,510.97,465.09,3,29,5,47,,,7,278,394,5.21,0.18,,,2.20,0.05,0.09,0.91
02/11/2019,NYPD,1. Critical,892,3.25,113.12,,,,,193.32,389.87,378.08,3,91,,,,,50.5,137,312,3.28,1.34,,,1.83,0.05,,
02/11/2019,NYPD,2. Serious,2104,3.20,117.80,,,,,225.92,504.77,489.68,3,89,,,,,64,180,379,4.65,1.80,,,1.91,0.05,,
02/11/2019,NYPD,3. Non-Critical,543,3.27,176.54,,,,,413.40,1056.86,1050.53,3,147,,,,,99,336,683,10.72,3.95,,,2.89,0.05,,
02/11/2019,NYPD (Non-CIP),Alarms,2639,3.27,124.06,,,,,610.02,2562.52,2561.65,3,107,,,,,225,975,1576,32.54,8.10,,,2.01,0.05,,
02/11/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1513,3.21,164.40,,,,,625.70,2097.64,2081.41,3,145,,,,,188,718,1216,24.53,7.69,,,2.69,0.05,,
02/11/2019,NYPD (Non-CIP),Dispute,5085,3.21,171.88,,,,,687.41,2434.73,2424.75,3,148,,,,,188,799,1402,29.12,8.59,,,2.81,0.05,,
02/11/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,363,3.19,159.20,,,,,256.03,2274.38,867.62,3,137,,,,,58,1241,402,33.64,1.61,,,2.60,0.05,,
02/11/2019,NYPD (Non-CIP),Other Crimes (In Progress),2833,3.20,154.33,,,,,346.94,932.49,929.93,3,127,,,,,92,308,621,9.76,3.21,,,2.52,0.05,,
02/11/2019,NYPD (Non-CIP),Past Crime,3121,3.23,211.55,,,,,864.69,3707.60,3637.24,3,182,,,,,253,1663,2366,47.38,10.89,,,3.47,0.05,,
02/11/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,202,3.27,92.07,,,,,415.99,1551.48,1536.02,3,72.5,,,,,125.5,783.5,1132,18.92,5.40,,,1.48,0.05,,
02/11/2019,NYPD (Non-CIP),Possible Crimes,7526,3.19,151.21,,,,,673.74,2844.62,2750.47,3,117,,,,,214.5,1117,1651.5,36.18,8.71,,,2.47,0.05,,
02/11/2019,NYPD (Non-CIP),Vehicle Accident,3432,3.24,175.03,,,,,826.61,3634.36,3576.99,3,151,,,,,295,1832,2492.5,46.80,10.86,,,2.86,0.05,,
02/04/2019,EMS,1. Life Threating Med Emergencies,10187,3.20,73.55,,,79.56,143.79,203.08,622.01,545.13,3,78,,,14,36.5,85,380,473.5,6.98,2.16,1.09,0.13,1.17,0.05,,
02/04/2019,EMS,2. Non-Life Threatening Med Emergencies,12589,3.22,88.61,,,96.80,159.49,355.02,1022.21,889.02,3,84.5,,,14,39,92.5,551.75,620.25,11.12,4.44,1.07,0.17,1.42,0.05,,
02/04/2019,FDNY,1. Structural Fires,265,3.34,32.50,33.44,87.15,,,100.02,298.70,294.38,3,15,5,48,,,7,195,286,3.31,0.15,,,0.49,0.06,0.09,0.90
02/04/2019,FDNY,2. Non-Structural Fires,192,3.37,34.54,39.36,98.42,,,109.20,363.15,361.66,3,20,5,44,,,8,233.5,336.5,4.23,0.18,,,0.52,0.06,0.09,0.98
02/04/2019,FDNY,3. Medical Emergencies,3911,3.19,222.16,,,75.96,217.23,251.35,542.13,466.28,3,120,,,5,51,6,271,408,4.85,0.49,1.87,0.09,3.65,0.05,,
02/04/2019,FDNY,4. Non-Medical Emergencies,2837,3.20,109.86,52.69,108.66,,,177.44,496.13,473.00,3,31,5,46,,,7,280,396,5.31,0.20,,,1.78,0.05,0.09,0.93
02/04/2019,NYPD,1. Critical,875,3.21,122.15,,,,,209.89,401.76,390.06,3,90,,,,,52,132,321,3.20,1.46,,,1.98,0.05,,
02/04/2019,NYPD,2. Serious,2125,3.21,117.78,,,,,224.52,519.78,501.81,3,90,,,,,62,182,383,4.92,1.78,,,1.91,0.05,,
02/04/2019,NYPD,3. Non-Critical,611,3.31,168.01,,,,,436.77,1132.89,1101.76,3,138,,,,,95,362,703,11.60,4.48,,,2.75,0.06,,
02/04/2019,NYPD (Non-CIP),Alarms,2895,3.32,124.51,,,,,583.71,2527.26,2527.00,3,108,,,,,226,1018,1571,32.39,7.65,,,2.02,0.06,,
02/04/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1547,3.22,160.34,,,,,602.00,2001.59,1972.14,3,140,,,,,196,659,1166,23.33,7.36,,,2.62,0.05,,
02/04/2019,NYPD (Non-CIP),Dispute,5331,3.19,169.64,,,,,678.87,2465.55,2454.05,3,141,,,,,183,817,1415,29.78,8.49,,,2.77,0.05,,
02/04/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,374,3.16,167.80,,,,,273.04,2192.76,911.86,3,144,,,,,62,1151,415.5,32.00,1.75,,,2.74,0.05,,
02/04/2019,NYPD (Non-CIP),Other Crimes (In Progress),2897,3.16,151.88,,,,,347.68,938.42,932.44,3,125,,,,,92,301,604,9.85,3.26,,,2.48,0.05,,
02/04/2019,NYPD (Non-CIP),Past Crime,3041,3.23,204.23,,,,,771.30,3503.93,3449.09,3,171,,,,,230,1558,2230,45.54,9.45,,,3.35,0.05,,
02/04/2019,NYPD (Non-CIP),Police Officer/Security Holding Suspect,199,3.26,96.33,,,,,388.02,1576.35,1556.17,3,76,,,,,113,736,993,19.81,4.86,,,1.55,0.05,,
02/04/2019,NYPD (Non-CIP),Possible Crimes,7718,3.22,146.05,,,,,658.89,2812.33,2724.97,3,114,,,,,208,1048,1550.5,35.89,8.55,,,2.38,0.05,,
02/04/2019,NYPD (Non-CIP),Vehicle Accident,3375,3.26,171.07,,,,,790.96,3571.97,3515.57,3,147,,,,,277,1829,2515,46.35,10.33,,,2.80,0.05,,
01/28/2019,EMS,1. Life Threating Med Emergencies,9676,3.27,73.45,,,79.62,144.49,185.30,597.84,524.24,3,80.5,,,15,37,83.5,376,469.5,6.88,1.86,1.10,0.13,1.17,0.05,,
01/28/2019,EMS,2. Non-Life Threatening Med Emergencies,12047,3.29,88.16,,,97.18,159.65,289.37,949.07,824.84,3,84.5,,,15.5,39.5,92,546,613.5,10.99,3.35,1.06,0.18,1.41,0.05,,
01/28/2019,FDNY,1. Structural Fires,301,3.00,27.93,32.06,87.02,,,97.38,292.51,290.89,3,17,5,48,,,7,188,282,3.25,0.15,,,0.42,0.05,0.10,0.92
01/28/2019,FDNY,2. Non-Structural Fires,132,3.17,81.75,38.15,88.36,,,145.82,398.09,367.03,3,19,5,45,,,7.5,235.5,328.5,4.20,0.16,,,1.31,0.05,0.09,0.84
01/28/2019,FDNY,3. Medical Emergencies,3603,3.28,254.17,,,74.64,248.57,281.44,577.12,482.86,3,124,,,5,55,6,275,413,4.93,0.45,1.99,0.09,4.18,0.05,,
01/28/2019,FDNY,4. Non-Medical Emergencies,3606,3.30,85.12,48.12,107.67,,,155.92,492.57,473.71,3,27,5,49,,,7,295,412,5.61,0.18,,,1.36,0.05,0.09,0.99
01/28/2019,NYPD,1. Critical,778,3.22,114.71,,,,,195.32,375.54,364.58,3,91.5,,,,,52,131.5,316.5,3.00,1.34,,,1.86,0.05,,
01/28/2019,NYPD,2. Serious,1932,3.28,117.98,,,,,220.80,520.72,498.38,3,90,,,,,63,181,379,5.00,1.71,,,1.91,0.05,,
01/28/2019,NYPD,3. Non-Critical,568,3.22,153.00,,,,,366.10,1073.92,1059.23,3,126,,,,,104.5,367,664,11.80,3.55,,,2.50,0.05,,
01/28/2019,NYPD (Non-CIP),Alarms,3323,3.35,120.18,,,,,559.11,2505.66,2504.52,3,103,,,,,207,1029,1517,32.44,7.32,,,1.95,0.06,,
01/28/2019,NYPD (Non-CIP),Disorderly Person/Group/Noise,1406,3.25,154.74,,,,,549.58,1911.22,1879.26,3,132,,,,,172,667,1138,22.69,6.58,,,2.52,0.05,,
01/28/2019,NYPD (Non-CIP),Dispute,5122,3.26,166.70,,,,,614.03,2367.41,2352.41,3,142,,,,,170,805.5,1358.5,29.22,7.46,,,2.72,0.05,,
01/28/2019,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,421,3.26,153.14,,,,,230.14,2062.93,843.50,3,134,,,,,48,1203,403,30.55,1.28,,,2.50,0.05,,
01/28/2019,NYPD (Non-CIP),Other Crimes (In Progress),2664,3.23,150.29,,,,,340.69,914.36,911.63,3,123,,,,,88,308,585,9.56,3.17,,,2.45,0.05,,
